obsid,uid,gp_id,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,class,subclass,z,z_err,ps_id,mag_ps_g,mag_ps_r,mag_ps_i,mag_ps_z,mag_ps_y,gaia_source_id,gaia_g_mean_mag,fibertype,offsets,offsets_v,ra,dec,fibermask,with_norm_flux
202610116,G17216265487168,296582266480235264,J012608.82+275307.6,2014-01-01,56659,56658,M31023N28M1,10,116,21.536782,27.885448,8.83,15.94,13.78,13.18,6.03,STAR,A0,-0.00036416,2.211e-05,1.4146021536819312e+17,18.4930000305,18.5687999725,18.6380004883,18.7185001373,18.7471008301,296582266480235264,18.442785,Obj,0,0.0,21.536782,27.885448,0,0
270308138,G17216265487168,296582266480235264,J012608.82+275307.6,2014-11-21,56983,56982,M31020N28M1,8,138,21.536782,27.885448,3.4,9.89,10.73,10.55,5.73,STAR,OB,-0.00029033,2.618e-05,1.4146021536819312e+17,18.4930000305,18.5687999725,18.6380004883,18.7185001373,18.7471008301,296582266480235264,18.442785,Obj,0,0.0,21.536782,27.885448,0,0
273414108,G17336644389474,309280874158581888,J012609.71+295447.2,2014-12-01,56993,56992,EG013501N290602B01,14,108,21.5404644,29.9131286,0.54,3.13,4.98,5.82,3.93,STAR,A3,-0.0001216,2.659e-05,1.4389021540704571e+17,-999.0,-999.0,-999.0,20.8155002594,-999.0,309280874158581888,16.886143,Obj,0,0.0,21.5404644,29.9131286,0,0
21714180,G17216278644104,296978743498012288,J012619.34+281706.8,2011-12-25,55921,55920,M31_023N28_M2,14,180,21.580615,28.285235,0.74,5.42,6.08,10.02,5.93,STAR,A2,-0.00055673,3.191e-05,1.4194021580635288e+17,17.5898990631,17.3255004883,17.2164993286,17.1769008636,17.1615009308,296978743498012288,17.30575,Obj,0,0.0,21.580615,28.285235,0,0
273414206,G17336691928028,309225997360902656,J012620.79+294606.4,2014-12-01,56993,56992,EG013501N290602B01,14,206,21.586652,29.768448,0.36,2.73,6.04,7.54,-9999.0,STAR,A0,0.0004275,2.719e-05,1.437202158622729e+17,-999.0,-999.0,20.488899231,19.955499649,-999.0,309225997360902656,16.692392,Obj,0,0.0,21.586652,29.768448,16,0
273414011,G17348513615589,309324545386024192,J012621.16+301425.9,2014-12-01,56993,56992,EG013501N290602B01,14,11,21.588207,30.240551,0.0,3.92,5.07,8.95,6.88,STAR,A3,-0.00012907,3.429e-05,1.442802158829697e+17,-999.0,-999.0,-999.0,17.9109992981,-999.0,309324545386024192,14.374802,Obj,0,0.0,21.588207,30.240551,0,0
1070709014,G17345106018887,316416257946421504,J012621.20+315643.5,2022-12-22,59936,59935,EG012256N315028B02,9,14,21.588363,31.945438,0.3,1.85,2.76,2.11,0.55,STAR,B9,0.00038129,5.904e-05,1.4633021587431494e+17,-999.0,-999.0,19.1690998077,-999.0,-999.0,316416257946421504,14.14474,Obj,0,0.0,21.588363,31.945438,0,0
256007214,G17217187928733,293771846036382336,J012625.99+252602.8,2014-10-25,56956,56955,EG011927N271550V01,7,214,21.6083068,25.4341191,9.09,52.42,74.27,84.6,56.82,STAR,A7,-0.0001453339,1.72786e-05,1.3852021608781114e+17,-999.0,-999.0,-999.0,18.6777992249,-999.0,293771846036382336,13.606257,F-Std,0,0.0,21.6083068,25.4341191,64,1
90312162,G17215386758234,296982046327858944,J012628.04+282451.7,2012-12-05,56267,56266,EG011927N271550M01,12,162,21.616844,28.41437,0.21,2.23,9.89,15.34,13.64,STAR,A2,-0.00402088,0.540448,1.4209021616318808e+17,-999.0,-999.0,-999.0,-999.0,17.8834991455,296982046327858944,14.173501,Obj,0,0.0,21.616844,28.41437,0,0
161505083,G17348668075303,309532829825233536,J012629.44+304608.0,2013-10-04,56570,56569,VB021N31V1,5,83,21.6227,30.768896,11.0,72.53,111.64,137.25,98.18,STAR,A7,-9.74007e-05,1.10076e-05,1.4492021622724333e+17,13.359000206,13.2080001831,13.2060003281,13.2887001038,13.2845001221,309532829825233536,13.218918,Obj,0,0.0,21.6227,30.768896,0,1
485311118,G17217188022216,295286526382928640,J012631.56+253330.2,2016-11-30,57723,57722,EG012535N233041M01,11,118,21.6315,25.5584,0.93,3.14,4.18,5.12,2.41,STAR,A7,0.00062801,0.00010372,1.3867021631097002e+17,18.1056995392,-999.0,-999.0,-999.0,-999.0,295286526382928640,19.39816,Obj,0,0.0,21.6315,25.5584,64,0
161604183,G17344222096970,315658694434763264,J012631.59+314230.1,2013-10-04,56570,56569,VB021N31V2,4,183,21.631635,31.708376,8.54,46.09,45.12,55.21,36.5,STAR,A1,-0.0001748877,2.03474e-05,1.4605021631323024e+17,-999.0,-999.0,-999.0,-999.0,19.0559005737,315658694434763264,14.238985,Obj,0,0.0,21.631635,31.708376,0,1
386008028,G17344222096970,315658694434763264,J012631.60+314230.2,2015-12-03,57360,57359,EG012256N315028B01,8,28,21.631705,31.70841,24.76,101.14,104.3,111.98,71.77,STAR,A1,-0.000197003,1.16414e-05,1.4605021631323024e+17,-999.0,-999.0,-999.0,-999.0,19.0559005737,315658694434763264,14.238985,Obj,0,0.0,21.631705,31.70841,0,1
159002157,G17344222096970,315658694434763264,J012631.61+314230.1,2013-09-25,56561,56560,M31023N33B1,2,157,21.631725,31.708378,22.34,56.32,57.21,51.02,29.17,STAR,A1,-0.0002424,1.01e-06,1.4605021631323024e+17,-999.0,-999.0,-999.0,-999.0,19.0559005737,315658694434763264,14.238985,Obj,0,0.0,21.631725,31.708378,0,0
282006094,L17344227692509,203202092,J012632.94+312538.1,2014-12-19,57011,57010,M31019N31M1,6,94,21.637257,31.427251,5.31,11.8,10.18,9.47,4.89,STAR,A6,-0.0001639801,3.95941e-05,1.4571021636994384e+17,20.2418003082,-999.0,-999.0,-999.0,-999.0,315619416958420352,17.416023,Obj,0,0.0,21.637257,31.427251,0,1
203202092,L17344227692509,203202092,J012632.94+312538.1,2014-01-02,56660,56659,M31023N33M1,2,92,21.637257,31.427251,3.26,6.47,2.33,4.02,1.4,STAR,A9,-0.00019312,6.487e-05,1.4571021636994384e+17,20.2418003082,-999.0,-999.0,-999.0,-999.0,315619416958420352,17.416023,Obj,0,0.0,21.637257,31.427251,0,0
273414006,G17348511644327,309323652032828160,J012634.19+301309.2,2014-12-01,56993,56992,EG013501N290602B01,14,6,21.642494,30.219239,0.0,2.92,4.57,7.66,5.73,STAR,A1,-6.226e-05,4.563e-05,1.4426021642498365e+17,16.7247009277,16.2901000977,16.1417999268,16.0986003876,16.0566005707,309323652032828160,16.314713,Obj,0,0.0,21.642494,30.219239,0,0
273502157,G17216342065078,296390234194078976,J012634.22+274723.5,2014-12-01,56993,56992,EG013501N290602V01,2,157,21.6425939,27.7898797,0.16,1.91,4.92,4.62,2.96,STAR,A1,-0.00026375,2.926e-05,1.4134021642930822e+17,-999.0,-999.0,-999.0,-999.0,-999.0,296390234194078976,12.956289,Obj,0,0.0,21.6425939,27.7898797,0,0
249507139,G17348492621471,309337980043714176,J012635.66+303036.0,2014-09-26,56927,56926,M31019N31B1,7,139,21.648596,30.510007,12.58,52.55,79.26,89.2,54.86,STAR,A7,-0.0005488797,1.67116e-05,1.4461021649147286e+17,-999.0,-999.0,-999.0,19.1480998993,-999.0,309337980043714176,14.765515,Obj,0,0.0,21.648596,30.510007,128,1
678902093,G17216144931208,296379166063537408,J012637.63+273654.2,2018-10-09,58401,58400,EG013501N290602M01,2,93,21.6568295,27.6150655,1.67,6.38,9.14,11.6,5.93,STAR,A2,-0.0005735301,4.65989e-05,1.41130216568059e+17,-999.0,-999.0,-999.0,-999.0,19.7387008667,296379166063537408,17.558428,Obj,0,0.0,21.6568295,27.6150655,0,1
21710079,G17216144931208,296379166063537408,J012637.64+273654.2,2011-12-25,55921,55920,M31_023N28_M2,10,79,21.656839,27.615064,0.43,3.53,3.74,4.95,3.13,STAR,A6,-0.00060213,2.877e-05,1.41130216568059e+17,-999.0,-999.0,-999.0,-999.0,19.7387008667,296379166063537408,17.558428,Obj,0,0.0,21.656839,27.615064,0,0
90313107,G17216324398537,296962495636739584,J012641.58+280941.8,2012-12-05,56267,56266,EG011927N271550M01,13,107,21.673288,28.161632,0.96,3.77,3.63,3.97,1.39,STAR,A2,-0.00071349,3.707e-05,1.4179021672989482e+17,-999.0,-999.0,-999.0,-999.0,18.3782997131,296962495636739584,14.817441,Obj,0,0.0,21.673288,28.161632,0,0
678902157,G17216341599578,296389890596696320,J012642.61+274541.5,2018-10-09,58401,58400,EG013501N290602M01,2,157,21.6775602,27.7615482,3.1,11.98,15.9,19.51,11.0,STAR,A2,8.18233e-05,3.22223e-05,1.4131021677561442e+17,17.3437995911,17.0566005707,16.9444007874,16.9498004913,16.915599823,296389890596696320,17.048122,Obj,0,0.0,21.6775602,27.7615482,0,1
56711048,G17217528435248,295347209976375168,J012644.71+255219.6,2012-10-01,56202,56201,EG012535N233041V01,11,48,21.686304,25.872117,1.95,8.17,8.39,12.51,12.44,STAR,A9,0.00024309,1.018e-05,1.3904021686066693e+17,-999.0,-999.0,13.4180002213,-999.0,12.7451000214,295347209976375168,12.70627,Obj,0,0.0,21.686304,25.872117,0,0
256007190,G17217528435248,295347209976375168,J012644.72+255219.5,2014-10-25,56956,56955,EG011927N271550V01,7,190,21.6863454,25.872092,33.67,130.96,174.0,192.33,133.11,STAR,A7,-4.4831e-05,1.40097e-05,1.3904021686066693e+17,-999.0,-999.0,13.4180002213,-999.0,12.7451000214,295347209976375168,12.70627,F-Std,0,0.0,21.6863454,25.872092,64,1
678902084,G17216155418697,296378994264838016,J012645.57+273556.3,2018-10-09,58401,58400,EG013501N290602M01,2,84,21.6898826,27.5989982,1.99,8.15,10.96,13.28,7.09,STAR,A3,-0.0004422726,3.55913e-05,1.4111021689890936e+17,18.0259990692,17.8337993622,17.7572994232,17.7633991241,17.7467002869,296378994264838016,17.809803,Obj,0,0.0,21.6898826,27.5989982,0,1
265009134,G17215534674132,297083368901109760,J012646.51+290013.7,2014-11-11,56973,56972,M31020N28B1,9,134,21.693795,29.003813,8.66,33.46,57.54,66.49,42.48,STAR,A6,-0.0003089804,2.17817e-05,1.4280021694215557e+17,-999.0,-999.0,20.3281002045,-999.0,-999.0,297083368901109760,15.622198,Obj,0,0.0,21.693795,29.003813,0,1
90312199,G17215534674132,297083368901109760,J012646.51+290013.7,2012-12-05,56267,56266,EG011927N271550M01,12,199,21.693798,29.00382,0.31,2.61,3.63,4.63,2.78,STAR,B6,-0.00086772,2.602e-05,1.4280021694215557e+17,-999.0,-999.0,20.3281002045,-999.0,-999.0,297083368901109760,15.622198,Obj,0,0.0,21.693798,29.00382,0,0
270308063,G17216325144769,296962598716185600,J012652.00+281104.7,2014-11-21,56983,56982,M31020N28M1,8,63,21.716668,28.184659,0.51,2.68,5.53,6.95,4.25,STAR,A3,-0.00169527,0.00011569,1.4182021716664218e+17,19.9657001495,19.632900238,19.5133991241,19.4881000519,19.3115005493,296962598716185600,19.64036,Obj,0,0.0,21.716668,28.184659,0,0
1070807198,G17336673880847,309281870590992384,J012654.60+295813.3,2022-12-22,59936,59935,EG012256N315028V01,7,198,21.727536,29.97038,12.07,56.16,65.71,65.72,38.49,STAR,A6,2.92869e-05,1.44767e-05,1.4396021727539434e+17,-999.0,-999.0,-999.0,-999.0,16.9526996613,309281870590992384,13.444372,Obj,0,0.0,21.727536,29.97038,0,1
161501094,G17336673880847,309281870590992384,J012654.60+295813.2,2013-10-04,56570,56569,VB021N31V1,1,94,21.727538,29.970358,8.14,38.28,61.17,64.34,41.21,STAR,A6,-3.8026e-06,1.76122e-05,1.4396021727539434e+17,-999.0,-999.0,-999.0,-999.0,16.9526996613,309281870590992384,13.444372,Obj,0,0.0,21.727538,29.970358,0,1
273514221,G17336673880847,309281870590992384,J012654.60+295813.2,2014-12-01,56993,56992,EG013501N290602V01,14,221,21.7275416,29.9703611,0.0,1.88,4.33,5.32,5.26,STAR,A1,-0.0003606,3.98e-05,1.4396021727539434e+17,-999.0,-999.0,-999.0,-999.0,16.9526996613,309281870590992384,13.444372,F-Std,0,0.0,21.7275416,29.9703611,0,0
273414221,G17336673880847,309281870590992384,J012654.61+295813.2,2014-12-01,56993,56992,EG013501N290602B01,14,221,21.72758,29.97036,0.08,0.62,3.15,4.07,3.22,STAR,A2,-0.00038421,6.635e-05,1.4396021727539434e+17,-999.0,-999.0,-999.0,-999.0,16.9526996613,309281870590992384,13.444372,Obj,0,0.0,21.72758,29.97036,0,0
386007025,G17336673880847,309281870590992384,J012654.61+295813.2,2015-12-03,57360,57359,EG012256N315028B01,7,25,21.72758,29.97036,34.83,127.77,154.59,154.71,98.35,STAR,A6,-2.6352e-06,1.03405e-05,1.4396021727539434e+17,-999.0,-999.0,-999.0,-999.0,16.9526996613,309281870590992384,13.444372,Obj,0,0.0,21.72758,29.97036,0,1
1070707151,G17336673880847,309281870590992384,J012654.61+295813.2,2022-12-22,59936,59935,EG012256N315028B02,7,151,21.72758,29.97036,33.22,118.21,140.54,141.86,88.61,STAR,A6,1.95469e-05,1.1141e-05,1.4396021727539434e+17,-999.0,-999.0,-999.0,-999.0,16.9526996613,309281870590992384,13.444372,Obj,0,0.0,21.72758,29.97036,0,1
273502076,G17215667247750,296362505885232896,J012655.70+272406.3,2014-12-01,56993,56992,EG013501N290602V01,2,76,21.7321041,27.4017696,17.14,53.17,48.23,26.73,21.86,STAR,A6,5.97747e-05,1.31424e-05,1.4088021731805301e+17,-999.0,-999.0,-999.0,-999.0,-999.0,296362505885232896,12.838724,F-Std,0,0.0,21.7321041,27.4017696,0,1
265009180,G17336655687833,297095807126836992,J012657.98+291200.6,2014-11-11,56973,56972,M31020N28B1,9,180,21.741593,29.200187,0.35,1.2,2.28,2.96,2.11,STAR,A0,-0.00029431,3.401e-05,1.4304021741598082e+17,16.2866001129,15.8586997986,15.6745004654,15.6125001907,15.5742998123,297095807126836992,15.862791,Obj,0,0.0,21.741593,29.200187,0,0
56711033,G17217522510375,295349164185998080,J012658.34+255451.2,2012-10-01,56202,56201,EG012535N233041V01,11,33,21.743114,25.914231,1.1,1.25,4.31,13.03,12.9,STAR,A2,-0.00087016,1.299e-05,1.3909021742350774e+17,19.1716003418,-999.0,-999.0,-999.0,-999.0,295349164185998080,13.725496,Obj,0,0.0,21.743114,25.914231,0,0
90307181,G17217578603231,295373903197621504,J012700.43+255948.0,2012-12-05,56267,56266,EG011927N271550M01,7,181,21.751798,25.996676,13.23,54.08,80.14,92.06,61.31,STAR,A5,-0.0003528441,1.61445e-05,1.3919021751590584e+17,-999.0,-999.0,-999.0,18.5856990814,19.253200531,295373903197621504,14.100582,Obj,0,0.0,21.751798,25.996676,64,1
56711075,G17217196353252,295272237027058816,J012703.09+252521.1,2012-10-01,56202,56201,EG012535N233041V01,11,75,21.76291,25.42254,0.16,1.41,3.99,7.75,7.75,STAR,A3,-6.8e-07,1.718e-05,1.3850021763080734e+17,-999.0,-999.0,-999.0,-999.0,-999.0,295272237027058816,14.669611,Obj,0,0.0,21.76291,25.42254,0,0
7215015,G17348596461682,315644194625321856,J012706.56+313455.0,2011-11-21,55887,55886,B8704,15,15,21.7773519,31.5819535,0.41,1.63,2.2,2.92,1.5,STAR,A2,9.066e-05,2.131e-05,1.458902177667785e+17,-999.0,-999.0,20.5881004333,-999.0,-999.0,315644194625321856,16.06036,F-Std,0,0.0,21.7773519,31.5819535,0,0
159002087,G17348596461682,315644194625321856,J012706.56+313454.9,2013-09-25,56561,56560,M31023N33B1,2,87,21.777352,31.581919,9.04,26.89,33.47,34.21,19.76,STAR,A6,-0.0001954686,2.3116e-05,1.458902177667785e+17,-999.0,-999.0,20.5881004333,-999.0,-999.0,315644194625321856,16.06036,Obj,0,0.0,21.777352,31.581919,0,1
386008048,G17348596461682,315644194625321856,J012706.56+313454.9,2015-12-03,57360,57359,EG012256N315028B01,8,48,21.777354,31.581941,3.9,22.32,25.19,32.95,19.91,STAR,A6,-0.0002143149,3.07546e-05,1.458902177667785e+17,-999.0,-999.0,20.5881004333,-999.0,-999.0,315644194625321856,16.06036,Obj,0,0.0,21.777354,31.581941,0,1
7215218,G17345091219654,315666734613599616,J012707.56+315002.2,2011-11-21,55887,55886,B8704,15,218,21.781517,31.83395,0.0,0.61,3.41,7.95,5.8,STAR,A0,-0.00402115,1.45e-06,1.462002178173518e+17,-999.0,-999.0,-999.0,18.6711006165,-999.0,315666734613599616,16.12074,Obj,0,0.0,21.781517,31.83395,0,0
1070708246,G17348588421519,315639487341099008,J012708.60+312732.6,2022-12-22,59936,59935,EG012256N315028B02,8,246,21.785872,31.459063,2.0,10.89,10.0,14.89,7.85,STAR,A7,-0.0014181478,3.90937e-05,1.4575021785138134e+17,-999.0,-999.0,-999.0,-999.0,20.0065002441,315639487341099008,16.806114,Obj,0,0.0,21.785872,31.459063,0,1
21714004,G17336667608599,309200678529318144,J012711.06+292156.7,2011-12-25,55921,55920,M31_023N28_M2,14,4,21.796107,29.365759,1.49,14.17,14.11,17.39,9.4,STAR,A1,-0.00094018,3.25e-06,1.432302179629392e+17,-999.0,-999.0,-999.0,-999.0,18.1539993286,309200678529318144,16.326567,Obj,0,0.0,21.796107,29.365759,0,0
90307198,G17217544651337,295376175235595520,J012718.27+260535.2,2012-12-05,56267,56266,EG011927N271550M01,7,198,21.8261447,26.0931224,4.8,22.39,36.58,44.91,28.0,STAR,A6,0.0002204859,2.92869e-05,1.3931021826140232e+17,15.9237003326,15.6045999527,15.4805002213,15.4398002625,15.4107999802,295376175235595520,15.594973,F-Std,0,0.0,21.8261447,26.0931224,0,1
3601077,G17336676337963,309258609048173184,J012719.92+295902.8,2011-11-10,55876,55875,M31_021N31_B2,1,77,21.833031,29.984124,0.31,3.31,3.63,2.93,3.46,STAR,A7,0.00046468,3.203e-05,1.4398021832406139e+17,-999.0,-999.0,17.7611999512,15.3273000717,-999.0,309258609048173184,13.842338,Obj,0,0.0,21.833031,29.984124,0,0
256013085,G17216149403628,296361303294436864,J012725.35+272529.4,2014-10-25,56956,56955,EG011927N271550V01,13,85,21.855639,27.424855,71.65,332.62,371.82,420.78,322.31,STAR,A1,-0.0002119466,1.23085e-05,1.4091021855358045e+17,14.3360996246,-999.0,12.8142995834,13.7482995987,12.853099823,296361303294436864,11.026454,Obj,0,0.0,21.855639,27.424855,64,1
197604134,G17348596771552,315642541062800896,J012726.97+313417.0,2013-12-23,56650,56649,M31021N31M1,4,134,21.862388,31.571391,1.7,7.78,5.95,7.64,4.81,STAR,A7,-0.00052716,3.245e-05,1.4588021862066614e+17,-999.0,-999.0,20.5788002014,-999.0,18.8554000854,315642541062800896,19.008303,Obj,0,0.0,21.862388,31.571391,0,0
273516221,G17348677573423,315346291397814400,J012727.47+304405.4,2014-12-01,56993,56992,EG013501N290602V01,16,221,21.864464,30.734835,4.41,19.59,22.32,10.9,8.89,STAR,A7,-2.76858e-05,1.57109e-05,1.4488021865366253e+17,-999.0,-999.0,-999.0,-999.0,18.4969005585,315346291397814400,13.632648,Obj,0,0.0,21.864464,30.734835,64,1
161505138,G17348677573423,315346291397814400,J012727.47+304405.2,2013-10-04,56570,56569,VB021N31V1,5,138,21.86448,30.734781,2.98,31.79,50.17,59.35,38.3,STAR,A7,-3.32897e-05,1.91466e-05,1.4488021865366253e+17,-999.0,-999.0,-999.0,-999.0,18.4969005585,315346291397814400,13.632648,Obj,0,0.0,21.86448,30.734781,128,1
273502182,G17216365657488,296769149093732992,J012730.25+280142.5,2014-12-01,56993,56992,EG013501N290602V01,2,182,21.876056,28.028476,26.03,74.34,66.25,32.75,25.47,STAR,A6,-3.79596e-05,9.0396e-06,1.4163021876008475e+17,12.625,12.6000003815,12.6700000763,12.7620000839,12.7777004242,296769149093732992,12.574178,Obj,0,0.0,21.876056,28.028476,0,1
256013133,G17216365657488,296769149093732992,J012730.26+280142.7,2014-10-25,56956,56955,EG011927N271550V01,13,133,21.8760953,28.0285493,29.84,156.02,178.97,204.27,149.58,STAR,A6,-4.23293e-05,8.9395e-06,1.4163021876008475e+17,12.625,12.6000003815,12.6700000763,12.7620000839,12.7777004242,296769149093732992,12.574178,F-Std,0,0.0,21.8760953,28.0285493,64,1
7215224,G17349319889561,315654257733832064,J012733.00+314803.1,2011-11-21,55887,55886,B8704,15,224,21.887516,31.800865,0.0,0.92,4.02,5.91,4.43,STAR,A3,-0.00402063,0.531643,1.461602188740712e+17,-999.0,-999.0,-999.0,20.1511001587,17.9641990662,315654257733832064,15.966991,Obj,0,0.0,21.887516,31.800865,0,0
678902194,G17216366705018,296767809064052480,J012738.42+275618.2,2018-10-09,58401,58400,EG013501N290602M01,2,194,21.9100958,27.9384135,4.93,19.11,16.06,15.65,7.54,STAR,A1,-0.00083589,3.03e-06,1.4152021910509715e+17,-999.0,-999.0,21.185300827,-999.0,-999.0,296767809064052480,17.439383,Obj,0,0.0,21.9100958,27.9384135,0,0
56711109,G17218390029336,295281067479856256,J012741.91+253527.4,2012-10-01,56202,56201,EG012535N233041V01,11,109,21.924631,25.590971,1.57,4.88,4.45,1.7,0.39,STAR,A2,-0.00060933,1.443e-05,1.387002192426798e+17,18.0776996613,-999.0,-999.0,-999.0,-999.0,295281067479856256,14.899623,Obj,0,0.0,21.924631,25.590971,0,0
1070707139,G17336680917801,309216136115928192,J012750.34+294247.8,2022-12-22,59936,59935,EG012256N315028B02,7,139,21.95975,29.713292,4.01,17.9,23.57,27.5,14.74,STAR,A7,-0.0002303927,3.60583e-05,1.4365021959965618e+17,-999.0,-999.0,-999.0,-999.0,19.0848999023,309216136115928192,16.162182,Obj,0,0.0,21.95975,29.713292,0,1
273402193,G17216364530756,296769492691257344,J012750.92+275920.7,2014-12-01,56993,56992,EG013501N290602B01,2,193,21.962201,27.989106,1.84,3.97,2.53,0.41,0.0,STAR,A7,-0.00036275,9.46e-06,1.4158021962196749e+17,15.5263996124,15.407500267,15.4133996964,15.4490003586,15.4484996796,296769492691257344,15.374102,Obj,0,0.0,21.962201,27.989106,0,0
90313136,G17216364530756,296769492691257344,J012750.93+275920.7,2012-12-05,56267,56266,EG011927N271550M01,13,136,21.9622411,27.9891015,2.17,10.65,13.1,14.78,7.05,STAR,A6,-0.00017823,6.73e-06,1.4158021962196749e+17,15.5263996124,15.407500267,15.4133996964,15.4490003586,15.4484996796,296769492691257344,15.374102,F-Std,0,0.0,21.9622411,27.9891015,4,0
255913136,G17216364530756,296769492691257344,J012750.93+275920.7,2014-10-25,56956,56955,EG011927N271550B01,13,136,21.9622411,27.9891015,5.17,36.42,40.17,44.87,26.71,STAR,A7,-0.0002985399,2.29492e-05,1.4158021962196749e+17,15.5263996124,15.407500267,15.4133996964,15.4490003586,15.4484996796,296769492691257344,15.374102,F-Std,0,0.0,21.9622411,27.9891015,2,1
159002218,G17348635206424,315549739704513536,J012754.53+310739.7,2013-09-25,56561,56560,M31023N33B1,2,218,21.977242,31.1277,11.54,30.06,39.0,40.62,24.47,STAR,A9,3.52911e-05,2.6018e-05,1.4535021977266384e+17,15.2124996185,15.0107002258,14.9528999329,14.978099823,14.9791002274,315549739704513536,14.986831,Obj,0,0.0,21.977242,31.1277,0,1
7204044,G17348635206424,315549739704513536,J012754.53+310739.7,2011-11-21,55887,55886,B8704,4,44,21.977244,31.127705,1.14,7.11,6.98,7.75,4.44,STAR,A8,1.61779e-05,4.42973e-05,1.4535021977266384e+17,15.2124996185,15.0107002258,14.9528999329,14.978099823,14.9791002274,315549739704513536,14.986831,Obj,0,0.0,21.977244,31.127705,0,1
273502046,G17216353667701,296750770928842240,J012758.27+274644.8,2014-12-01,56993,56992,EG013501N290602V01,2,46,21.992831,27.779113,0.14,3.27,6.29,7.56,6.21,STAR,A1,-0.0001096,2.225e-05,1.4133021993455522e+17,-999.0,-999.0,-999.0,-999.0,17.2807006836,296750770928842240,13.498365,Obj,0,0.0,21.992831,27.779113,0,0
56711034,G17218403888618,295284469094131968,J012759.99+254417.1,2012-10-01,56202,56201,EG012535N233041V01,11,34,21.99999,25.73809,79.92,254.82,344.03,413.73,316.92,STAR,A7,8.6393e-06,5.5705e-06,1.388802199958962e+17,-999.0,-999.0,-999.0,14.0431995392,13.0539999008,295284469094131968,9.641335,Obj,0,0.0,21.99999,25.73809,0,1
